locale,text_key,text_value,context,status,enabled
ko-KR,TXT_P06_DISABLED_INACTIVE,활동 중인 용병만 출전할 수 있습니다.,P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_DISABLED_STATE,마을 대기 상태의 용병만 출전할 수 있습니다.,P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_EMPTY,출전 가능한 활동 용병이 없습니다.,P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_ERROR,전투를 계속할 수 없습니다.,P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_LOADING,지역을 불러오는 중…,P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_LOCKED,첫 지역이 잠겨 있습니다.,P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_NO_POTION,포션이 없어 안전 귀환합니다.,P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_OFFLINE,오프라인: 일반 사냥은 로컬에서 진행됩니다.,P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_PARTY_INVALID,출전 인원을 다시 확인해 주세요.,P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_PARTY_REQUIRED,용병을 1명 이상 선택하세요.,P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_PARTY_SELECT,출전 인원 선택,P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_PATH_FAILED,이동 경로를 찾지 못했습니다.,P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_PAUSE,일시정지,P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_PERFORMANCE_GUARD,안정성을 위해 사냥을 종료했습니다.,P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_POOL_EXHAUSTED,전투 표시 한도를 초과했습니다.,P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_RECALL,귀환,P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_RECALL_CONFIRM,현재 사냥을 끝내고 귀환하시겠습니까?,P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_RECOVERED,중단된 전투를 취소하고 마을로 복귀했습니다.,P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_REGION_TITLE,초원의 길,P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_RESULT_TITLE,사냥 결과,P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_RESUME,계속,P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_RETRY,다시 불러오기,P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_RETURN_FAILED,귀환 경로를 완료하지 못해 안전 복귀했습니다.,P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_SPEED,관전 속도 ×{speed},P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_START_HUNT,사냥 시작,P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_STATE_DEFERRED,이 행동은 아직 사용할 수 없습니다.,P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_STATUS_ACTION,행동: {action},P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_STATUS_HP,체력 {current}/{max},P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P06_STATUS_REASON,이유: {reason},P06_COMBAT,CONFIRMED,TRUE
ko-KR,TXT_P07_AUTO_EQUIP,자동 장착,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_AUTO_SELL,자동 판매,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_CAPACITY,창고 {used}/{capacity},P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_CAPACITY_ERROR,창고 공간이 부족합니다.,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_COMBAT_GUARD,마을에서만 장비를 변경할 수 있습니다.,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_EMPTY,보유한 항목이 없습니다.,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_EQUIP,장착,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_EQUIPPED_ERROR,장착 중인 장비는 판매할 수 없습니다.,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_ERROR,인벤토리를 표시할 수 없습니다.,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_FILTER,필터,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_HUNT_BUFFER_FULL,전리품 운반 한도에 도달해 귀환합니다.,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_INVENTORY_TITLE,인벤토리,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_LOADING,인벤토리를 불러오는 중…,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_LOCK,보호,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_LOCKED,인벤토리가 아직 잠겨 있습니다.,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_LOOT_RESULT,획득 {items} · 자동 판매 +{gold},P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_OFFLINE,오프라인: 로컬 인벤토리 관리는 사용할 수 있습니다.,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_OVERFLOW_BODY,창고 한도를 넘은 전리품은 정해진 순서로 폐기되었습니다.,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_OVERFLOW_TITLE,보관하지 못한 전리품,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_POLICY_INVALID,인벤토리 정책 값이 올바르지 않습니다.,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_POTION_CAPACITY,용병 포션 슬롯이 가득 찼습니다.,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_POTION_RETURN,창고로 회수,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_POTION_TRANSFER,용병에게 배정,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_PROTECTED_ERROR,보호된 장비는 판매할 수 없습니다.,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_PROTECT_QUALITY,품질 보호,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_SCORE,장비 점수 {score},P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_SEARCH,이름 검색,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_SELL,판매,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_SELL_CONFIRM,{name}을(를) {gold} 개인 골드에 판매합니다.,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_SORT,정렬,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_STAT_DELTA,변화 {delta},P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_TAB_EQUIPMENT,장비,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_TAB_ITEMS,재료,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_TAB_POTIONS,포션,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_TRANSFER_INVALID,포션 이동 요청을 완료할 수 없습니다.,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_UNEQUIP,해제,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P07_UNLOCK,보호 해제,P07_INVENTORY,CONFIRMED,TRUE
ko-KR,TXT_P08_BUY,구매,STORE_ACTION,CONFIRMED,TRUE
ko-KR,TXT_P08_COMPARE,장비 비교,STORE_LABEL,CONFIRMED,TRUE
ko-KR,TXT_P08_CONFIRM_TITLE,거래 확인,STORE_MODAL,CONFIRMED,TRUE
ko-KR,TXT_P08_DECREASE,수량 줄이기,ACCESSIBILITY,CONFIRMED,TRUE
ko-KR,TXT_P08_FILTER,필터,STORE_ACTION,CONFIRMED,TRUE
ko-KR,TXT_P08_INCREASE,수량 늘리기,ACCESSIBILITY,CONFIRMED,TRUE
ko-KR,TXT_P08_PERSONAL_GOLD_HELP,이 용병이 보유하고 사용하는 골드입니다.,STORE_HELP,CONFIRMED,TRUE
ko-KR,TXT_P08_POLICY,가격 정책,STORE_LABEL,CONFIRMED,TRUE
ko-KR,TXT_P08_POLICY_HIGH,고가,STORE_POLICY,CONFIRMED,TRUE
ko-KR,TXT_P08_POLICY_HIGH_EFFECT,가격이 15% 높아져 구매 가능성이 낮아집니다.,STORE_POLICY,CONFIRMED,TRUE
ko-KR,TXT_P08_POLICY_LOW,저가,STORE_POLICY,CONFIRMED,TRUE
ko-KR,TXT_P08_POLICY_LOW_EFFECT,가격이 10% 낮아져 구매 가능성이 높아집니다.,STORE_POLICY,CONFIRMED,TRUE
ko-KR,TXT_P08_POLICY_STANDARD,표준,STORE_POLICY,CONFIRMED,TRUE
ko-KR,TXT_P08_POLICY_STANDARD_EFFECT,기준 가격과 구매 행동을 사용합니다.,STORE_POLICY,CONFIRMED,TRUE
ko-KR,TXT_P08_PRODUCT_DETAIL,상품 상세,STORE_LABEL,CONFIRMED,TRUE
ko-KR,TXT_P08_QUOTE_CHANGED,가격 또는 재고가 바뀌었습니다. 새 견적을 확인하세요.,STORE_ERROR,CONFIRMED,TRUE
ko-KR,TXT_P08_REASON_AUTO_SELL,판매 가능한 전리품을 자동 판매했습니다.,STORE_ACTIVITY,CONFIRMED,TRUE
ko-KR,TXT_P08_REASON_EQUIPMENT,더 좋은 장비를 구매했습니다.,STORE_ACTIVITY,CONFIRMED,TRUE
ko-KR,TXT_P08_REASON_HEAL_DEFERRED,치료 기능은 치료소 단계에서 개방됩니다.,STORE_ACTIVITY,CONFIRMED,TRUE
ko-KR,TXT_P08_REASON_NONE,가능한 상점 행동이 없습니다.,STORE_ACTIVITY,CONFIRMED,TRUE
ko-KR,TXT_P08_REASON_POLICY,가격 정책을 변경했습니다.,STORE_ACTIVITY,CONFIRMED,TRUE
ko-KR,TXT_P08_REASON_POTION_LOW,목표 수량까지 포션을 구매했습니다.,STORE_ACTIVITY,CONFIRMED,TRUE
ko-KR,TXT_P08_REASON_PURCHASE,왕국 상점에서 상품을 구매했습니다.,STORE_ACTIVITY,CONFIRMED,TRUE
ko-KR,TXT_P08_REASON_RETURNED,마을에 귀환해 상점을 방문했습니다.,STORE_ACTIVITY,CONFIRMED,TRUE
ko-KR,TXT_P08_REASON_SALE,왕국 상점에 상품을 판매했습니다.,STORE_ACTIVITY,CONFIRMED,TRUE
ko-KR,TXT_P08_REASON_SUPPLY,비상 재고가 공급되었습니다.,STORE_ACTIVITY,CONFIRMED,TRUE
ko-KR,TXT_P08_RECENT_ACTIVITY,최근 거래,STORE_LABEL,CONFIRMED,TRUE
ko-KR,TXT_P08_REPLAYED,완료된 거래 결과를 복구했습니다.,STORE_RESULT,CONFIRMED,TRUE
ko-KR,TXT_P08_SELECT_MERCENARY,용병 선택,STORE_ACTION,CONFIRMED,TRUE
ko-KR,TXT_P08_SELL,판매,STORE_ACTION,CONFIRMED,TRUE
ko-KR,TXT_P08_SOLD_OUT,품절,STORE_STATE,CONFIRMED,TRUE
ko-KR,TXT_P08_SORT,정렬,STORE_ACTION,CONFIRMED,TRUE
ko-KR,TXT_P08_STATE_CONTENT,상점이 운영 중입니다.,STORE_STATE,CONFIRMED,TRUE
ko-KR,TXT_P08_STATE_EMPTY,현재 조건에 맞는 상품이 없습니다. 필터를 바꾸거나 상품을 판매하세요.,STORE_STATE,CONFIRMED,TRUE
ko-KR,TXT_P08_STATE_ERROR,상점 데이터를 검증하지 못했습니다. 다시 시도하거나 돌아가세요.,STORE_STATE,CONFIRMED,TRUE
ko-KR,TXT_P08_STATE_LOADING,상점을 불러오는 중…,STORE_STATE,CONFIRMED,TRUE
ko-KR,TXT_P08_STATE_LOCKED,상점을 건설하고 상인을 배치하면 거래할 수 있습니다.,STORE_STATE,CONFIRMED,TRUE
ko-KR,TXT_P08_STATE_OFFLINE,로컬 거래가 가능합니다. 서버 동기화는 아직 사용하지 않습니다.,STORE_STATE,CONFIRMED,TRUE
ko-KR,TXT_P08_STOCK,재고: {count},STORE_LABEL,CONFIRMED,TRUE
ko-KR,TXT_P08_STORE_TITLE,왕국 상점,STORE_TITLE,CONFIRMED,TRUE
ko-KR,TXT_P08_SYSTEM_SUPPLY,시스템 공급,STORE_BADGE,CONFIRMED,TRUE
ko-KR,TXT_P08_TAB_BUY,구매,STORE_TAB,CONFIRMED,TRUE
ko-KR,TXT_P08_TAB_HISTORY,거래 기록,STORE_TAB,CONFIRMED,TRUE
ko-KR,TXT_P08_TAB_SELL,판매,STORE_TAB,CONFIRMED,TRUE
ko-KR,TXT_P08_TRANSACTION_FAILED,거래 실패: {reason},STORE_RESULT,CONFIRMED,TRUE
ko-KR,TXT_P08_TRANSACTION_SUCCESS,"거래 완료. 개인 {personalDelta}, 왕국 {kingdomDelta}",STORE_RESULT,CONFIRMED,TRUE
ko-KR,TXT_P08_UPGRADE_REQUIRED,상점 레벨 {level}이 필요합니다.,STORE_ERROR,CONFIRMED,TRUE
ko-KR,TXT_P08_WALLET_INSUFFICIENT,개인 골드가 부족합니다.,STORE_ERROR,CONFIRMED,TRUE
ko-KR,TXT_P14_EVENT_MAX_ENTRIES,P14 레이드 사건 상한,P14_RAID,CONFIRMED,TRUE
ko-KR,TXT_P14_FAILURE_INJURY_SECONDS,P14 실패 부상 시간,P14_RAID,CONFIRMED,TRUE
ko-KR,TXT_P14_HISTORY_MAX_ENTRIES,P14 레이드 이력 상한,P14_RAID,CONFIRMED,TRUE
ko-KR,TXT_P14_MAX_TRACE_FRAMES,P14 레이드 trace 프레임 상한,P14_RAID,CONFIRMED,TRUE
ko-KR,TXT_P14_SIMULATION_TICK_HZ,P14 레이드 시뮬레이션 틱,P14_RAID,CONFIRMED,TRUE
ko-KR,TXT_P14_SUCCESS_INJURY_SECONDS,P14 성공 부상 시간,P14_RAID,CONFIRMED,TRUE
ko-KR,TXT_P14_TRACE_INTERVAL_TICKS,P14 레이드 trace 간격,P14_RAID,CONFIRMED,TRUE
ko-KR,TXT_P14_WARNING_HEALER,치유 역할 용병을 권장합니다.,P14_RAID,CONFIRMED,TRUE
ko-KR,TXT_P14_WARNING_RANGED,원거리 공격 역할 용병을 권장합니다.,P14_RAID,CONFIRMED,TRUE
ko-KR,TXT_P14_WARNING_TANK,방어 역할 용병을 권장합니다.,P14_RAID,CONFIRMED,TRUE
ko-KR,TXT_P15_CLOCK_ROLLBACK,기기 시간이 뒤로 이동해 보상 정산을 보류했습니다.,P15_OFFLINE_TUTORIAL,CONFIRMED,TRUE
ko-KR,TXT_P15_CLOCK_ROLLBACK_TOLERANCE,시계 역행 허용 범위,P15_OFFLINE_TUTORIAL,CONFIRMED,TRUE
ko-KR,TXT_P15_CONTINUE,계속 진행,P15_OFFLINE_TUTORIAL,CONFIRMED,TRUE
ko-KR,TXT_P15_FACILITY_LINE,시설 생산 진행,P15_OFFLINE_TUTORIAL,CONFIRMED,TRUE
ko-KR,TXT_P15_HUB_TITLE,왕국 재건 여정,P15_OFFLINE_TUTORIAL,CONFIRMED,TRUE
ko-KR,TXT_P15_HUNT_LINE,일반 사냥 성과,P15_OFFLINE_TUTORIAL,CONFIRMED,TRUE
ko-KR,TXT_P15_INJURY_LINE,부상 회복,P15_OFFLINE_TUTORIAL,CONFIRMED,TRUE
ko-KR,TXT_P15_LOCAL_AUTHORITY,오프라인 · 로컬 진행 사용 가능,P15_OFFLINE_TUTORIAL,CONFIRMED,TRUE
ko-KR,TXT_P15_NO_OFFLINE,아직 정산할 오프라인 보상이 없습니다.,P15_OFFLINE_TUTORIAL,CONFIRMED,TRUE
ko-KR,TXT_P15_NPC_LINE,NPC 숙련 진행,P15_OFFLINE_TUTORIAL,CONFIRMED,TRUE
ko-KR,TXT_P15_OFFLINE_HISTORY_MAX_ENTRIES,오프라인 이력 상한,P15_OFFLINE_TUTORIAL,CONFIRMED,TRUE
ko-KR,TXT_P15_OFFLINE_MAX_SECONDS,오프라인 정산 최대 시간,P15_OFFLINE_TUTORIAL,CONFIRMED,TRUE
ko-KR,TXT_P15_OFFLINE_MIN_SECONDS,오프라인 정산 최소 시간,P15_OFFLINE_TUTORIAL,CONFIRMED,TRUE
ko-KR,TXT_P15_OFFLINE_TITLE,복귀 보고서,P15_OFFLINE_TUTORIAL,CONFIRMED,TRUE
ko-KR,TXT_P15_POTION_LINE,포션 사용,P15_OFFLINE_TUTORIAL,CONFIRMED,TRUE
ko-KR,TXT_P15_PROMOTION_LINE,승급 심사,P15_OFFLINE_TUTORIAL,CONFIRMED,TRUE
ko-KR,TXT_P15_RELEASE_TITLE,1.0 준비 상태,P15_OFFLINE_TUTORIAL,CONFIRMED,TRUE
ko-KR,TXT_P15_SKIP,단계 건너뛰기,P15_OFFLINE_TUTORIAL,CONFIRMED,TRUE
ko-KR,TXT_P15_SKIP_ALL,튜토리얼 전체 건너뛰기,P15_OFFLINE_TUTORIAL,CONFIRMED,TRUE
ko-KR,TXT_P15_TUTORIAL_TARGET_MINUTES,튜토리얼 목표 시간,P15_OFFLINE_TUTORIAL,CONFIRMED,TRUE
ko-KR,TXT_P15_TUTORIAL_TITLE,온보딩 여정,P15_OFFLINE_TUTORIAL,CONFIRMED,TRUE
ko-KR,TXT_PERSONALITY_BRAVE_DESCRIPTION,위험한 지역과 강한 적을 선호한다.,PERSONALITY_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_PERSONALITY_BRAVE_NAME,용감함,PERSONALITY_NAME,TUNABLE,TRUE
ko-KR,TXT_PERSONALITY_CAUTIOUS_DESCRIPTION,생존 가능성이 높은 지역과 이른 귀환을 선호한다.,PERSONALITY_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_PERSONALITY_CAUTIOUS_NAME,신중함,PERSONALITY_NAME,TUNABLE,TRUE
ko-KR,TXT_PERSONALITY_COLLECTOR_DESCRIPTION,희귀 재료가 있는 지역을 선호한다.,PERSONALITY_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_PERSONALITY_COLLECTOR_NAME,수집벽,PERSONALITY_NAME,TUNABLE,TRUE
ko-KR,TXT_PERSONALITY_FRUGAL_DESCRIPTION,큰 개선이 있을 때만 장비를 구매한다.,PERSONALITY_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_PERSONALITY_FRUGAL_NAME,절약가,PERSONALITY_NAME,TUNABLE,TRUE
ko-KR,TXT_PERSONALITY_GEARHEAD_DESCRIPTION,작은 개선에도 장비 구매를 선호한다.,PERSONALITY_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_PERSONALITY_GEARHEAD_NAME,장비광,PERSONALITY_NAME,TUNABLE,TRUE
ko-KR,TXT_PERSONALITY_PRACTICAL_DESCRIPTION,가격과 성능을 균형 있게 판단한다.,PERSONALITY_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_PERSONALITY_PRACTICAL_NAME,실용주의,PERSONALITY_NAME,TUNABLE,TRUE
ko-KR,TXT_POT_ANTIDOTE_NAME,해독제,POTION_NAME,TUNABLE,TRUE
ko-KR,TXT_POT_FROST_RESIST_NAME,빙결 저항약,POTION_NAME,TUNABLE,TRUE
ko-KR,TXT_POT_HEAL_LARGE_NAME,상급 회복 포션,POTION_NAME,TUNABLE,TRUE
ko-KR,TXT_POT_HEAL_MEDIUM_NAME,중급 회복 포션,POTION_NAME,TUNABLE,TRUE
ko-KR,TXT_POT_HEAL_SMALL_NAME,하급 회복 포션,POTION_NAME,TUNABLE,TRUE
ko-KR,TXT_POT_POISON_RESIST_NAME,독 저항약,POTION_NAME,TUNABLE,TRUE
ko-KR,TXT_POT_RAID_POWER_NAME,레이드 전투약,POTION_NAME,TUNABLE,TRUE
ko-KR,TXT_QUALITY_COMMON_NAME,일반,EQUIPMENT_QUALITY_NAME,CONFIRMED,TRUE
ko-KR,TXT_QUALITY_FINE_NAME,정교,EQUIPMENT_QUALITY_NAME,CONFIRMED,TRUE
ko-KR,TXT_QUALITY_LEGACY_NAME,유산,EQUIPMENT_QUALITY_NAME,CONFIRMED,TRUE
ko-KR,TXT_QUALITY_RARE_NAME,희귀,EQUIPMENT_QUALITY_NAME,CONFIRMED,TRUE
ko-KR,TXT_QUALITY_RELIC_NAME,유물,EQUIPMENT_QUALITY_NAME,CONFIRMED,TRUE
ko-KR,TXT_RAID_DRAGON_DRAGON_BODY_NAME,몸통,RAID_PART_NAME,TUNABLE,TRUE
ko-KR,TXT_RAID_DRAGON_DRAGON_BODY_PRIORITY,방어구 재료,RAID_PART_PRIORITY,TUNABLE,TRUE
ko-KR,TXT_RAID_DRAGON_DRAGON_HEART_NAME,심장,RAID_PART_NAME,TUNABLE,TRUE
ko-KR,TXT_RAID_DRAGON_DRAGON_HEART_PRIORITY,최상위 재료,RAID_PART_PRIORITY,TUNABLE,TRUE
ko-KR,TXT_RAID_DRAGON_DRAGON_HORN_NAME,뿔,RAID_PART_NAME,TUNABLE,TRUE
ko-KR,TXT_RAID_DRAGON_DRAGON_HORN_PRIORITY,무기 재료,RAID_PART_PRIORITY,TUNABLE,TRUE
ko-KR,TXT_RAID_DRAGON_DRAGON_WING_NAME,날개,RAID_PART_NAME,TUNABLE,TRUE
ko-KR,TXT_RAID_DRAGON_DRAGON_WING_PRIORITY,공중 패턴 차단,RAID_PART_PRIORITY,TUNABLE,TRUE
ko-KR,TXT_RAID_DRAGON_NAME,잿빛 고룡,RAID_NAME,TUNABLE,TRUE
ko-KR,TXT_RAID_HYDRA_HYDRA_BODY_NAME,몸통,RAID_PART_NAME,TUNABLE,TRUE
ko-KR,TXT_RAID_HYDRA_HYDRA_BODY_PRIORITY,비늘 재료,RAID_PART_PRIORITY,TUNABLE,TRUE
ko-KR,TXT_RAID_HYDRA_HYDRA_HEAD_NAME,머리,RAID_PART_NAME,TUNABLE,TRUE
ko-KR,TXT_RAID_HYDRA_HYDRA_HEAD_PRIORITY,독 공격 약화,RAID_PART_PRIORITY,TUNABLE,TRUE
ko-KR,TXT_RAID_HYDRA_HYDRA_HEART_NAME,심장,RAID_PART_NAME,TUNABLE,TRUE
ko-KR,TXT_RAID_HYDRA_HYDRA_HEART_PRIORITY,희귀 핵심 재료,RAID_PART_PRIORITY,TUNABLE,TRUE
ko-KR,TXT_RAID_HYDRA_NAME,역병 히드라,RAID_NAME,TUNABLE,TRUE
ko-KR,TXT_RAID_PARTY_MAX_DESCRIPTION,레이드 최대,RUNTIME_CONFIG_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_RAID_PARTY_MIN_DESCRIPTION,레이드 최소,RUNTIME_CONFIG_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_RANK_APPRENTICE_NAME,수습 용병,MERCENARY_RANK_NAME,CONFIRMED,TRUE
ko-KR,TXT_RANK_ELITE_NAME,정예 용병,MERCENARY_RANK_NAME,CONFIRMED,TRUE
ko-KR,TXT_RANK_HERO_NAME,영웅,MERCENARY_RANK_NAME,CONFIRMED,TRUE
ko-KR,TXT_RANK_LEGEND_NAME,전설,MERCENARY_RANK_NAME,CONFIRMED,TRUE
ko-KR,TXT_RANK_REGULAR_NAME,정식 용병,MERCENARY_RANK_NAME,CONFIRMED,TRUE
ko-KR,TXT_RANK_SKILLED_NAME,숙련 용병,MERCENARY_RANK_NAME,CONFIRMED,TRUE
ko-KR,TXT_RARE_EQUIPMENT_AUTO_PROTECT_DESCRIPTION,희귀 이상 자동 보호,RUNTIME_CONFIG_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_BOSS_DRAGON_ARCHER_NAME,고룡 날개활,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_BOSS_DRAGON_CLERIC_NAME,재의 성휘,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_BOSS_DRAGON_GUARDIAN_NAME,잿빛 용린갑,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_BOSS_DRAGON_MAGE_NAME,고룡심장 지팡이,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_BOSS_DRAGON_WARRIOR_NAME,잿빛 고룡검,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_BOSS_HYDRA_ARCHER_NAME,독사의 눈 활,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_BOSS_HYDRA_CLERIC_NAME,정화의 성배,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_BOSS_HYDRA_GUARDIAN_NAME,히드라 비늘 수호갑,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_BOSS_HYDRA_MAGE_NAME,역병 가지 지팡이,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_BOSS_HYDRA_WARRIOR_NAME,히드라 송곳니 대검,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_ARCHER_WEAPON_NAME,개척자의 활,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_CLERIC_WEAPON_NAME,개척자의 성직 철퇴,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_CLOTH_ARMOR_NAME,개척자의 로브,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_CLOTH_HELMET_NAME,개척자의 로브 투구,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_GUARDIAN_WEAPON_NAME,개척자의 수호 철퇴,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_GUARD_ACCESSORY_NAME,개척자의 수호 부적,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_HEAVY_ARMOR_NAME,개척자의 중갑,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_HEAVY_HELMET_NAME,개척자의 중갑 투구,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_LIGHT_ARMOR_NAME,개척자의 경갑,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_LIGHT_HELMET_NAME,개척자의 경갑 투구,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_MAGE_WEAPON_NAME,개척자의 지팡이,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_POWER_ACCESSORY_NAME,개척자의 힘의 부적,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_WARRIOR_WEAPON_NAME,개척자의 검,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_WISDOM_ACCESSORY_NAME,개척자의 지혜의 펜던트,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T2_ARCHER_WEAPON_NAME,어둠숲 활,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T2_CLERIC_WEAPON_NAME,어둠숲 성직 철퇴,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T2_CLOTH_ARMOR_NAME,어둠숲 로브,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T2_CLOTH_HELMET_NAME,어둠숲 로브 투구,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T2_GUARDIAN_WEAPON_NAME,어둠숲 수호 철퇴,RECIPE_NAME,TUNABLE,TRUE
